Email-ID,Name,Height,Weight,Age,Gender,City,Locality,Languages,college,Profession,Have you gone Trekking,Preferred Days,Number of Treks,Difficulty of Trek
bpechel@gmx.de,Dipl.-Ing. Bert Killer B.Eng.,172,89,48,M,Kolhapur,Gadhinglaj,"['Marathi', 'Hindi', 'English']",PICT,Doctor,Y,"['Sunday', 'Thursday', 'Tuesday', 'Monday', 'Wednesday', 'Friday']",2,Intermediate
qbecker@aol.de,Veronique Boucsein-Gieß,181,108,24,F,Mumbai,Borivali,['Urdu'],MIT-ADT,Student,Y,['Sunday'],3,Beginner
davidsresi@gmx.de,Univ.Prof. Annekatrin Mielcarek B.A.,167,52,27,M,Nagpur,Koradi Road,"['Marathi', 'Hindi']",MIT-ADT,Teacher,Y,"['Saturday', 'Wednesday']",5,Experienced
marten45@gmx.de,Volkmar Rosenow,188,102,28,M,Nashik,Gangapur,['Gujarati'],MIT-ADT,Businessman,N,"['Sunday', 'Thursday', 'Saturday', 'Tuesday', 'Wednesday', 'Friday']",0,Experienced
alice64@weimer.de,Andrej Atzler,182,75,30,F,Nagpur,Kalameshwar,['Hindi'],VIT,Student,N,"['Thursday', 'Monday', 'Sunday', 'Friday']",0,Beginner
pschueler@web.de,Timm Stiebitz MBA.,162,50,30,F,Nashik,Satpur,"['Gujarati', 'Urdu']",SPPU,Farmer,N,"['Saturday', 'Monday', 'Sunday', 'Thursday', 'Wednesday', 'Friday', 'Tuesday']",0,Beginner
gehringersvenja@yahoo.de,Alfons Dussen van,199,56,33,F,Kolhapur,Kasaba Bawada,"['Urdu', 'English']",MIT-ADT,Entrepreneur,N,"['Tuesday', 'Wednesday', 'Friday', 'Monday', 'Sunday', 'Saturday']",0,Beginner
kitzmannadina@muehle.org,Käte Pruschke B.A.,185,84,38,None,Mumbai,Ghatkopar,['Bengali'],PCCOE,Doctor,Y,"['Wednesday', 'Sunday', 'Friday', 'Tuesday', 'Saturday', 'Thursday']",2,Intermediate
schoenlandfelicia@gmail.com,Ing. Luitgard Hendriks B.Eng.,194,107,27,None,Kolhapur,Tarabai Park,"['Hindi', 'Bengali', 'Urdu']",PICT,Teacher,Y,['Wednesday'],4,Beginner
sigfried67@aol.de,Maria-Theresia Schaaf,165,60,56,M,Nashik,Ambad,['Urdu'],SPPU,Teacher,N,"['Thursday', 'Friday', 'Saturday', 'Sunday', 'Tuesday']",0,Intermediate
ullrichgundel@yahoo.de,Dipl.-Ing. Aurelia Fischer,199,110,31,M,Kolhapur,Kasaba Bawada,"['Bengali', 'English']",VIT,Entrepreneur,N,"['Thursday', 'Friday', 'Monday']",0,Beginner
wmisicher@neureuther.com,Irina Riehl-Weiß,190,79,29,None,Pune,Nal Stop,"['Urdu', 'Marathi']",MIT-WPU,Company Exectuive,Y,"['Monday', 'Sunday', 'Thursday', 'Friday', 'Wednesday', 'Tuesday']",2,Beginner
lorenz79@mueller.de,Luzie Bien-Schüler,183,82,34,F,Kolhapur,D Ward,"['Bengali', 'Gujarati']",MIT-WPU,Engineer,Y,"['Wednesday', 'Thursday', 'Sunday']",4,Experienced
mendearne@hess.net,Romana Rose,194,50,35,M,Mumbai,Borivali,['English'],PCCOE,Doctor,Y,"['Thursday', 'Saturday', 'Sunday', 'Friday', 'Wednesday']",2,Intermediate
eckard73@googlemail.com,Ayten Mans,190,74,24,None,Kolhapur,Kagal,"['Urdu', 'English']",MIT-ADT,Company Exectuive,N,"['Tuesday', 'Sunday', 'Friday', 'Monday', 'Saturday', 'Thursday', 'Wednesday']",0,Experienced
vloewer@hiller.de,Heiko Adolph,184,94,14,M,Pune,Aundh,['Hindi'],MIT-WPU,Company Exectuive,N,"['Monday', 'Friday', 'Saturday', 'Sunday', 'Tuesday']",0,Beginner
gottfrieddowerg@gmail.com,Gabor Neureuther-Preiß,192,77,34,None,Nashik,Panchavati,"['Marathi', 'English']",VIT,Teacher,N,['Friday'],0,Intermediate
jholsten@gmx.de,Liliane Liebelt,183,56,25,F,Pune,Pimpri,"['English', 'Urdu', 'Bengali']",PICT,Entrepreneur,N,"['Friday', 'Monday', 'Sunday', 'Tuesday']",0,Beginner
hschmiedecke@gmail.com,Hans-Michael Hoffmann MBA.,191,110,21,M,Mumbai,Andheri,['English'],VIT,Company Exectuive,Y,"['Tuesday', 'Monday', 'Friday', 'Sunday', 'Saturday']",2,Beginner
mechtildlinke@staude.com,Dr. Gebhard Lange,182,87,22,None,Nagpur,Kamptee,"['English', 'Urdu', 'Hindi']",VIT,Doctor,N,"['Wednesday', 'Sunday', 'Thursday', 'Saturday', 'Friday']",0,Beginner
imelda99@reinhardt.de,Krystyna Mohaupt,181,58,19,F,Pune,Kothrud,"['Bengali', 'English', 'Gujarati']",PICT,Businessman,Y,"['Thursday', 'Friday']",2,Beginner
ottmar70@aol.de,Konstantin Hesse,183,64,38,None,Pune,Kothrud,"['Urdu', 'Bengali', 'Gujarati']",PCCOE,Student,N,"['Friday', 'Monday', 'Tuesday', 'Saturday']",0,Experienced
zhande@gmail.com,Susi Heß,190,59,50,F,Nagpur,Reshim Bagh,"['Bengali', 'Marathi', 'English']",SPPU,Student,N,['Monday'],0,Experienced
heinz56@gmx.de,Norbert Koch II,191,54,21,None,Nashik,Gangapur,"['Urdu', 'English', 'Gujarati']",SPPU,Entrepreneur,Y,"['Wednesday', 'Tuesday']",3,Beginner
zwende@barth.de,Ellen Häring,160,68,42,F,Pune,Pimpri,"['Bengali', 'Marathi', 'Urdu']",PCCOE,Company Exectuive,N,"['Tuesday', 'Wednesday', 'Thursday', 'Saturday', 'Friday', 'Monday', 'Sunday']",0,Experienced
uharloff@bohlander.de,Yilmaz Rogner-Finke,166,69,53,F,Mumbai,Andheri,['Marathi'],SPPU,Company Exectuive,Y,"['Friday', 'Saturday']",2,Beginner
ziegertcosima@gmail.com,Inge Nohlmans-Bolander,177,80,18,M,Pune,Kothrud,"['Gujarati', 'English', 'Urdu']",SPPU,Farmer,Y,"['Saturday', 'Friday', 'Wednesday', 'Tuesday']",1,Beginner
ditmar42@gutknecht.de,Corinna Pohl,192,87,33,F,Nagpur,Reshim Bagh,"['Marathi', 'Hindi', 'Gujarati']",MIT-ADT,Engineer,N,"['Wednesday', 'Monday']",0,Intermediate
jovan61@trupp.com,Jerzy Heß MBA.,183,73,33,M,Kolhapur,Tarabai Park,"['English', 'Gujarati']",PICT,Teacher,Y,"['Thursday', 'Wednesday']",2,Experienced
gisela78@gmail.com,Jobst Bruder,177,76,41,M,Mumbai,Bandra,['Urdu'],MIT-WPU,Lawyer,N,"['Sunday', 'Friday', 'Thursday']",0,Intermediate
hoffmanntomasz@misicher.de,Heinz-Gerd Schleich,189,83,26,F,Kolhapur,Kasaba Bawada,"['English', 'Gujarati', 'Marathi']",PICT,Doctor,N,['Saturday'],0,Intermediate
npergande@web.de,Eleni Patberg B.A.,187,72,31,F,Nashik,Panchavati,"['English', 'Gujarati', 'Bengali']",MIT-ADT,Farmer,Y,"['Sunday', 'Tuesday', 'Saturday']",5,Experienced
heribert61@meyer.de,Prof. Mariana Budig,183,72,28,M,Pune,Pimpri,['Marathi'],VIT,Farmer,N,"['Thursday', 'Tuesday', 'Wednesday', 'Saturday']",0,Intermediate
trubgoetz@budig.de,Ing. Susanna Becker MBA.,194,63,27,M,Kolhapur,Tarabai Park,"['Hindi', 'Marathi']",MIT-WPU,Teacher,Y,"['Tuesday', 'Sunday', 'Monday']",2,Intermediate
holstenlotte@googlemail.com,Ewa Junck-Geisler,162,53,19,M,Pune,Kothrud,"['Hindi', 'Urdu']",MIT-ADT,Entrepreneur,N,['Wednesday'],0,Beginner
ringburkard@googlemail.com,Milica Krebs,168,87,24,F,Pune,Aundh,"['Marathi', 'English', 'Urdu']",VIT,Company Exectuive,N,['Monday'],0,Experienced
charles82@yahoo.de,Fred Holzapfel B.A.,175,94,41,None,Kolhapur,Kagal,"['Hindi', 'Gujarati', 'English']",SPPU,Teacher,N,"['Tuesday', 'Thursday', 'Wednesday', 'Saturday', 'Friday']",0,Experienced
hella43@paertzelt.net,Anne-Marie Rörricht,193,51,16,M,Pune,Shivaji Nagar,['Urdu'],MIT-ADT,Lawyer,N,"['Monday', 'Saturday', 'Thursday', 'Sunday', 'Wednesday']",0,Beginner
ingried79@web.de,Juliane Seifert,198,90,27,F,Pune,Nal Stop,"['Hindi', 'Urdu']",PCCOE,Other,Y,"['Monday', 'Friday', 'Saturday', 'Thursday', 'Sunday']",2,Beginner
karl-wernerkaester@niemeier.net,Ilias Heuser,160,56,25,M,Pune,Kothrud,['Urdu'],MIT-WPU,Company Exectuive,N,"['Friday', 'Wednesday', 'Saturday']",0,Intermediate
odrub@aol.de,Louise Kitzmann,160,110,20,M,Pune,Shivaji Nagar,"['English', 'Marathi']",MIT-WPU,Entrepreneur,N,"['Sunday', 'Friday', 'Thursday']",0,Experienced
paffrathsibille@giess.org,Abdul Faust-Linke,190,83,44,None,Mumbai,Andheri,['Hindi'],PICT,Teacher,N,"['Friday', 'Thursday', 'Sunday', 'Wednesday', 'Saturday', 'Monday', 'Tuesday']",0,Beginner
hassowerner@googlemail.com,Kenan Plath,181,99,46,M,Mumbai,Kandivali,"['Hindi', 'English']",MIT-WPU,Other,Y,"['Sunday', 'Thursday', 'Friday']",3,Experienced
edgarmetz@yahoo.de,Frau Emilie Hänel,181,106,19,F,Mumbai,Ghatkopar,"['Marathi', 'Gujarati', 'Hindi']",MIT-ADT,Lawyer,Y,['Sunday'],3,Intermediate
mmisicher@siering.com,Frederik Gude-Fliegner,186,66,35,M,Pune,Aundh,"['Hindi', 'English', 'Bengali']",MIT-WPU,Farmer,Y,"['Saturday', 'Tuesday']",3,Intermediate
dorotheebiggen@karge.org,Kathi Ring B.Sc.,169,72,25,None,Kolhapur,D Ward,"['English', 'Marathi', 'Bengali']",MIT-WPU,Other,N,"['Saturday', 'Sunday', 'Friday', 'Tuesday', 'Monday', 'Wednesday']",0,Experienced
amanda67@kroker.org,Leonore Kitzmann,175,109,20,None,Kolhapur,Kagal,"['Urdu', 'Hindi', 'Bengali']",PCCOE,Teacher,Y,"['Monday', 'Saturday', 'Thursday']",3,Intermediate
norahoerle@dussen.de,Mikhail Hermighausen,168,60,17,None,Pune,Pimpri,"['English', 'Hindi']",SPPU,Lawyer,N,"['Friday', 'Wednesday', 'Thursday']",0,Experienced
krokeruschi@jaekel.de,Alessandro Thies,193,75,26,M,Kolhapur,Gadhinglaj,"['Marathi', 'Urdu']",SPPU,Engineer,N,"['Wednesday', 'Monday', 'Friday', 'Tuesday', 'Thursday']",0,Intermediate
katrin29@spiess.de,Arnim Schulz,171,103,20,None,Mumbai,Kandivali,"['Hindi', 'Urdu', 'Marathi']",PICT,Company Exectuive,Y,"['Friday', 'Thursday']",2,Experienced
xwulf@hotmail.de,Ing. Louis Müller B.Eng.,179,109,42,None,Mumbai,Bandra,"['Hindi', 'Bengali']",PCCOE,Company Exectuive,N,"['Thursday', 'Saturday']",0,Intermediate
xaver48@peukert.de,Prof. Antonios Rohleder,192,109,24,M,Pune,Nal Stop,"['Marathi', 'Gujarati', 'English']",MIT-WPU,Other,N,"['Sunday', 'Thursday', 'Tuesday']",0,Intermediate
emitschke@hamann.de,Louis Faust-Beckmann,171,104,30,None,Pune,Aundh,"['Bengali', 'Hindi', 'Urdu']",VIT,Teacher,N,"['Thursday', 'Sunday', 'Monday']",0,Beginner
larasaeuberlich@sorgatz.com,Univ.Prof. Annedore Hein B.A.,180,98,21,M,Nagpur,Kamptee,"['Gujarati', 'Urdu', 'Bengali']",MIT-WPU,Lawyer,Y,"['Wednesday', 'Sunday', 'Thursday', 'Monday']",5,Intermediate
iberger@kuhl.net,Agatha Radisch,160,88,24,F,Nashik,Ambad,"['English', 'Gujarati', 'Bengali']",MIT-WPU,Student,N,['Monday'],0,Experienced
chellwig@gmail.com,Univ.Prof. Achim Otto,179,92,37,M,Pune,Pimpri,"['English', 'Urdu', 'Hindi']",PCCOE,Engineer,N,['Saturday'],0,Beginner
hschmiedecke@web.de,Sigmund Ring,182,90,32,F,Nagpur,Koradi Road,"['Bengali', 'English', 'Gujarati']",MIT-WPU,Other,Y,"['Wednesday', 'Saturday', 'Tuesday', 'Thursday', 'Sunday']",2,Beginner
rtextor@dowerg.de,Richard Misicher,173,103,54,None,Kolhapur,Kasaba Bawada,"['Bengali', 'Hindi', 'English']",PCCOE,Lawyer,Y,['Thursday'],2,Intermediate
qkensy@hotmail.de,Sybilla Lindau,161,81,27,F,Nagpur,Kamptee,"['Hindi', 'Bengali']",PCCOE,Other,Y,"['Wednesday', 'Monday', 'Friday', 'Tuesday', 'Thursday', 'Sunday']",2,Beginner
hkarge@googlemail.com,Songül Hertrampf,173,54,30,M,Pune,Aundh,"['Hindi', 'Marathi']",PCCOE,Farmer,Y,"['Friday', 'Tuesday', 'Monday']",4,Intermediate
uschistumpf@gmx.de,Franca Löwer,199,88,29,M,Nagpur,Reshim Bagh,['Bengali'],PICT,Doctor,N,"['Tuesday', 'Friday', 'Saturday', 'Thursday', 'Monday', 'Sunday', 'Wednesday']",0,Beginner
khermighausen@aol.de,Francesca Gröttner,192,52,31,F,Mumbai,Bandra,['Marathi'],MIT-WPU,Lawyer,N,"['Monday', 'Thursday', 'Wednesday', 'Sunday']",0,Beginner
energer@gmx.de,Magdalena Weinhold,175,97,28,M,Kolhapur,Tarabai Park,"['English', 'Marathi']",PICT,Student,N,['Monday'],0,Experienced
horst01@bohnbach.de,Hellmut Zimmer,176,105,21,F,Pune,Shivaji Nagar,"['Marathi', 'English']",PICT,Entrepreneur,N,"['Thursday', 'Monday', 'Saturday', 'Sunday', 'Wednesday', 'Friday']",0,Experienced
hans-hermann35@segebahn.de,Gertrud Schulz,168,93,28,M,Kolhapur,Kagal,"['Bengali', 'Hindi']",MIT-ADT,Farmer,N,"['Wednesday', 'Thursday']",0,Beginner
wohlgemutsevim@trub.de,Sylke Austermühle,181,75,33,M,Nashik,Ambad,['Gujarati'],PCCOE,Company Exectuive,Y,['Monday'],1,Experienced
patrikmartin@gmx.de,Traudl Schacht,193,69,19,M,Nagpur,Kamptee,['Hindi'],PICT,Teacher,N,"['Friday', 'Tuesday', 'Sunday']",0,Beginner
isabellascholl@aol.de,Hanns Fechner,163,89,42,M,Mumbai,Andheri,"['Bengali', 'Marathi', 'Gujarati']",MIT-WPU,Doctor,Y,['Sunday'],2,Beginner
gretchenschueler@web.de,Stanislaus Weihmann,189,95,28,M,Nashik,Satpur,"['English', 'Marathi', 'Urdu']",PICT,Student,N,"['Tuesday', 'Sunday']",0,Experienced
halbers@hotmail.de,Franka Höfig,191,96,24,M,Nagpur,Kamptee,"['Gujarati', 'Bengali']",MIT-ADT,Student,Y,['Tuesday'],4,Beginner
hliebelt@googlemail.com,Reza Mohaupt,194,53,38,F,Kolhapur,Gadhinglaj,"['English', 'Urdu']",MIT-WPU,Engineer,N,"['Wednesday', 'Friday', 'Monday', 'Sunday']",0,Beginner
bbien@zorbach.de,Frieder Kramer-Döhn,160,80,20,M,Nagpur,Bank Colony,"['Bengali', 'Urdu']",PICT,Doctor,N,"['Monday', 'Thursday', 'Tuesday', 'Sunday', 'Saturday', 'Friday']",0,Beginner
mhoffmann@googlemail.com,Mariele Thies,164,105,41,None,Nashik,Sadar,"['Marathi', 'Urdu']",MIT-WPU,Engineer,N,"['Tuesday', 'Saturday', 'Friday', 'Thursday', 'Sunday']",0,Beginner
gnatztheodora@hotmail.de,Abdul Weinhold,176,89,28,F,Nashik,Sadar,"['Marathi', 'Hindi']",MIT-WPU,Farmer,Y,['Thursday'],4,Experienced
heinrichtheresa@googlemail.com,Uschi Röhrdanz MBA.,170,71,40,F,Pune,Nal Stop,"['Bengali', 'Gujarati']",MIT-WPU,Engineer,Y,['Saturday'],1,Experienced
ullrichklothilde@yahoo.de,Franjo Carsten,197,101,30,M,Nagpur,Bank Colony,['Marathi'],SPPU,Entrepreneur,Y,"['Wednesday', 'Sunday', 'Tuesday', 'Thursday', 'Friday']",1,Experienced
boucseinbenjamin@mies.com,Gerwin Putz-Gertz,162,104,43,F,Mumbai,Bandra,"['Bengali', 'English', 'Urdu']",PICT,Engineer,N,"['Wednesday', 'Saturday', 'Friday', 'Thursday', 'Monday', 'Sunday', 'Tuesday']",0,Beginner
dominik60@keudel.de,Dominik Bolander,199,88,68,F,Nashik,Ambad,"['Gujarati', 'Bengali']",MIT-WPU,Student,Y,['Saturday'],2,Beginner
loewerkarolin@jaentsch.net,Elmar Hein-Ackermann,191,84,23,F,Mumbai,Bandra,['Hindi'],VIT,Entrepreneur,Y,"['Tuesday', 'Monday', 'Sunday', 'Thursday', 'Friday', 'Wednesday', 'Saturday']",2,Beginner
gisela76@gmail.com,Julius Bolzmann-Schacht,198,98,25,F,Nashik,Panchavati,"['Gujarati', 'Marathi', 'Urdu']",MIT-WPU,Student,N,"['Friday', 'Sunday', 'Thursday', 'Wednesday']",0,Beginner
eva12@yahoo.de,Ortrud Berger,196,85,21,F,Pune,Nal Stop,"['Hindi', 'Urdu', 'English']",VIT,Lawyer,Y,"['Sunday', 'Tuesday', 'Monday', 'Saturday', 'Friday']",3,Experienced
ottoante@web.de,Marlies Bärer,190,69,36,F,Pune,Shivaji Nagar,"['Hindi', 'Gujarati']",PCCOE,Lawyer,Y,"['Thursday', 'Saturday', 'Wednesday']",4,Experienced
hans-guenther30@googlemail.com,Samir Hein B.Eng.,184,96,21,F,Nashik,Ambad,['Bengali'],MIT-ADT,Lawyer,N,"['Friday', 'Tuesday', 'Monday', 'Sunday', 'Thursday', 'Wednesday']",0,Beginner
selmagnatz@gmail.com,Tomas Mies-Bonbach,197,61,29,None,Nashik,Panchavati,"['Marathi', 'English', 'Hindi']",VIT,Other,N,"['Tuesday', 'Friday', 'Thursday', 'Sunday', 'Saturday']",0,Experienced
rustcilli@kitzmann.de,Vladimir Hethur,186,92,44,None,Nagpur,Reshim Bagh,"['Bengali', 'Hindi']",MIT-ADT,Lawyer,N,['Tuesday'],0,Experienced
hbarkholz@hermighausen.de,Paul-Heinz Zahn-Bender,180,56,26,M,Mumbai,Bandra,"['Urdu', 'Marathi', 'Hindi']",MIT-WPU,Farmer,N,"['Sunday', 'Friday', 'Saturday']",0,Intermediate
hilma14@kitzmann.org,Dr. Julia Rädel B.Eng.,188,109,20,M,Mumbai,Andheri,['Marathi'],MIT-ADT,Company Exectuive,Y,"['Monday', 'Saturday', 'Thursday', 'Sunday', 'Wednesday']",3,Beginner
poelitzwalther@paffrath.com,Dipl.-Ing. Centa Pergande B.A.,177,63,30,None,Pune,Nal Stop,['Bengali'],SPPU,Businessman,N,['Sunday'],0,Experienced
miriam63@seifert.com,Caterina Spieß,181,52,34,None,Pune,Aundh,['Hindi'],PCCOE,Company Exectuive,N,"['Tuesday', 'Wednesday']",0,Beginner
lmuehle@hotmail.de,Veronique Zänker,185,67,30,None,Nagpur,Reshim Bagh,"['English', 'Marathi', 'Hindi']",PICT,Teacher,Y,"['Tuesday', 'Monday', 'Saturday', 'Wednesday', 'Thursday']",2,Intermediate
karl-august62@googlemail.com,Danuta Eigenwillig,172,62,31,M,Nagpur,Kamptee,"['Marathi', 'Gujarati', 'English']",MIT-WPU,Entrepreneur,Y,"['Monday', 'Tuesday', 'Sunday', 'Friday']",2,Experienced
ehrenfried47@doerr.com,Sibilla Christoph-Bloch,167,68,25,F,Mumbai,Ghatkopar,"['Hindi', 'Gujarati', 'Bengali']",MIT-ADT,Businessman,Y,"['Friday', 'Tuesday', 'Thursday', 'Monday', 'Wednesday', 'Saturday']",4,Experienced
lambert87@hornig.de,Bärbel Schenk-Kade,187,76,20,F,Nashik,Gangapur,['Hindi'],MIT-WPU,Lawyer,N,"['Friday', 'Tuesday', 'Monday', 'Saturday', 'Wednesday', 'Sunday', 'Thursday']",0,Intermediate
anikaputz@sorgatz.de,Jane Pölitz,192,80,34,None,Mumbai,Borivali,"['English', 'Gujarati', 'Bengali']",VIT,Other,Y,"['Tuesday', 'Wednesday', 'Sunday', 'Friday', 'Saturday']",2,Beginner
haeringbirgitt@googlemail.com,Abdul Krebs,173,52,37,None,Nagpur,Bank Colony,"['Marathi', 'Hindi']",PCCOE,Engineer,N,"['Sunday', 'Wednesday', 'Friday', 'Tuesday']",0,Intermediate
thomasdoerschner@gmx.de,Ayse Dippel,192,87,15,None,Mumbai,Andheri,"['Hindi', 'Bengali', 'Marathi']",PCCOE,Student,N,['Sunday'],0,Beginner
schleichastrid@niemeier.net,Nancy Klapp,190,86,36,M,Kolhapur,D Ward,['Hindi'],MIT-WPU,Company Exectuive,N,"['Friday', 'Sunday']",0,Beginner
pamelaholzapfel@web.de,Dorina Pechel,173,68,44,F,Kolhapur,Kasaba Bawada,"['English', 'Gujarati']",PICT,Lawyer,Y,"['Wednesday', 'Sunday', 'Tuesday', 'Thursday', 'Saturday', 'Friday', 'Monday']",2,Intermediate
ronpieper@aol.de,Jenny Säuberlich,192,80,17,F,Nashik,Ambad,"['Gujarati', 'Hindi', 'Urdu']",SPPU,Businessman,N,"['Saturday', 'Wednesday', 'Friday', 'Monday', 'Sunday', 'Thursday']",0,Beginner
linkekarina@wernecke.com,Gilbert Wilmsen,181,68,44,M,Kolhapur,Kagal,"['Urdu', 'Bengali']",MIT-WPU,Lawyer,Y,"['Thursday', 'Saturday', 'Wednesday', 'Sunday']",0,Intermediate
lidiasteinberg@googlemail.com,Dipl.-Ing. Aenne Häring MBA.,196,50,30,None,Pune,Kothrud,"['Gujarati', 'English']",MIT-ADT,Engineer,N,"['Sunday', 'Monday', 'Wednesday']",0,Beginner
jschleich@gmx.de,Slavko Noack,182,57,47,F,Pune,Shivaji Nagar,"['Bengali', 'English', 'Urdu']",VIT,Engineer,Y,"['Tuesday', 'Sunday', 'Saturday', 'Wednesday', 'Thursday', 'Monday']",4,Beginner
gnatzpius@sorgatz.de,Margarete Hövel,170,57,23,None,Nagpur,Kamptee,"['Gujarati', 'English', 'Bengali']",VIT,Businessman,Y,"['Monday', 'Friday', 'Tuesday', 'Sunday']",2,Experienced
jenny62@baerer.de,Fernando Oderwald,175,65,33,M,Nagpur,Kamptee,['English'],SPPU,Teacher,N,"['Saturday', 'Thursday', 'Monday', 'Sunday', 'Friday', 'Wednesday', 'Tuesday']",0,Experienced
carina96@haering.org,Alfons Schaaf,167,68,25,F,Kolhapur,Kasaba Bawada,"['English', 'Hindi', 'Bengali']",SPPU,Farmer,Y,"['Monday', 'Friday', 'Saturday', 'Sunday', 'Wednesday', 'Tuesday']",3,Beginner
azizetzold@pieper.net,Prof. Rudolph Rädel B.Sc.,166,67,28,M,Nagpur,Bank Colony,"['English', 'Bengali', 'Hindi']",MIT-ADT,Engineer,Y,['Friday'],2,Experienced
lsteckel@harloff.org,Oswin Dietz,173,66,35,F,Kolhapur,D Ward,"['Gujarati', 'Marathi']",SPPU,Lawyer,N,['Tuesday'],0,Intermediate
janetstadelmann@web.de,Pauline Förster,183,105,10,None,Kolhapur,Gadhinglaj,"['Hindi', 'Bengali', 'Urdu']",MIT-WPU,Lawyer,Y,['Saturday'],2,Experienced
edgar57@aol.de,Marta Baum,164,57,22,M,Nashik,Sadar,"['English', 'Hindi']",SPPU,Entrepreneur,Y,['Friday'],2,Beginner
steckelchrista-maria@luebs.de,Mina Kroker,171,68,45,M,Pune,Kothrud,"['Urdu', 'Marathi', 'Gujarati']",VIT,Doctor,N,"['Saturday', 'Tuesday', 'Sunday', 'Monday', 'Thursday', 'Friday', 'Wednesday']",0,Intermediate
ilka18@hotmail.de,Gerta Geisler-Johann,180,85,30,M,Kolhapur,Tarabai Park,['Urdu'],MIT-WPU,Engineer,N,"['Tuesday', 'Monday', 'Wednesday', 'Friday', 'Sunday', 'Thursday', 'Saturday']",0,Experienced
wiekernst-otto@googlemail.com,Frau Gönül Tröst MBA.,199,51,24,None,Nagpur,Bank Colony,"['English', 'Marathi', 'Gujarati']",MIT-WPU,Teacher,Y,['Wednesday'],4,Intermediate
khess@wernecke.de,Dr. Grete Rörricht MBA.,196,106,25,M,Pune,Aundh,"['Marathi', 'Bengali']",VIT,Entrepreneur,N,"['Thursday', 'Tuesday', 'Monday', 'Friday', 'Wednesday', 'Saturday', 'Sunday']",0,Intermediate
joerg45@maelzer.de,Catrin Wulff,180,65,33,F,Kolhapur,Kasaba Bawada,['Hindi'],VIT,Teacher,N,"['Tuesday', 'Friday', 'Monday', 'Sunday']",0,Beginner
awerner@etzler.org,Dr. Imelda Sontag,179,83,48,F,Pune,Nal Stop,"['Gujarati', 'English', 'Hindi']",VIT,Other,N,"['Thursday', 'Wednesday', 'Tuesday', 'Friday', 'Saturday', 'Sunday', 'Monday']",0,Intermediate
matthaeiclarissa@googlemail.com,Herr Hansgeorg Pärtzelt B.A.,193,69,29,F,Nagpur,Reshim Bagh,['Marathi'],MIT-WPU,Businessman,Y,"['Friday', 'Saturday', 'Thursday', 'Wednesday', 'Sunday', 'Tuesday']",3,Intermediate
janetpatberg@gmail.com,Eggert Weinhold B.A.,182,108,40,M,Nagpur,Kamptee,['Gujarati'],PCCOE,Engineer,N,"['Sunday', 'Wednesday']",0,Experienced
reinholdhein@googlemail.com,Martha Römer,181,67,24,F,Nashik,Gangapur,"['Bengali', 'Hindi']",VIT,Businessman,Y,"['Tuesday', 'Wednesday', 'Thursday', 'Monday', 'Friday', 'Saturday']",4,Experienced
hannsboucsein@web.de,Ing. Hilma Kraushaar B.Sc.,165,85,36,M,Nashik,Satpur,['Bengali'],MIT-WPU,Entrepreneur,N,['Friday'],0,Beginner
tschentschermarga@aol.de,Leonid Mude,164,67,47,M,Mumbai,Ghatkopar,"['English', 'Hindi', 'Urdu']",PCCOE,Farmer,N,"['Wednesday', 'Thursday', 'Friday', 'Tuesday']",0,Beginner
wfreudenberger@gmx.de,Cathleen Schweitzer B.A.,193,79,37,M,Nashik,Sadar,['Hindi'],VIT,Lawyer,N,"['Monday', 'Sunday', 'Thursday', 'Saturday', 'Tuesday', 'Friday', 'Wednesday']",0,Experienced
jaroslav90@briemer.com,Raimund Gude,179,57,24,F,Nagpur,Reshim Bagh,"['Bengali', 'Urdu', 'English']",MIT-ADT,Lawyer,Y,"['Monday', 'Friday']",2,Intermediate
hans-jochen61@zahn.com,Gundolf Roskoth,189,79,26,None,Nashik,Ambad,['English'],PCCOE,Doctor,N,"['Sunday', 'Wednesday', 'Saturday', 'Thursday']",0,Intermediate
qstaude@gmail.com,Nikolaus Hein,183,71,40,M,Pune,Kothrud,"['Hindi', 'Bengali']",SPPU,Farmer,N,"['Sunday', 'Wednesday', 'Monday', 'Friday', 'Tuesday', 'Thursday', 'Saturday']",0,Beginner
tschmiedecke@geissler.com,Dipl.-Ing. Gino Wulff,189,100,31,F,Mumbai,Andheri,"['English', 'Bengali', 'Marathi']",MIT-ADT,Farmer,Y,"['Friday', 'Thursday', 'Saturday', 'Sunday', 'Monday']",5,Experienced
jschuchhardt@yahoo.de,Dr. Alexei Metz B.Eng.,162,77,24,F,Nashik,Gangapur,"['Urdu', 'English', 'Bengali']",MIT-ADT,Entrepreneur,Y,"['Wednesday', 'Friday', 'Monday', 'Saturday']",2,Beginner
david61@web.de,Sergio Gumprich-Heinz,194,59,37,F,Kolhapur,Tarabai Park,"['Gujarati', 'English']",MIT-WPU,Entrepreneur,Y,"['Sunday', 'Friday', 'Wednesday']",3,Beginner
khuhn@gmx.de,Prof. Gerard Schleich,188,74,40,F,Mumbai,Ghatkopar,['Hindi'],MIT-WPU,Lawyer,Y,"['Tuesday', 'Thursday', 'Wednesday', 'Friday', 'Saturday', 'Monday']",4,Intermediate
