Email-ID,Name,Height,Weight,Age,Gender,City,Locality,Languages,college,Profession,Have you gone Trekking,Preferred Days,Number of Treks,Difficulty of Trek
adelekitzmann@peukert.com,Dolores Salz,177,65,36,F,Pune,24K-KPS,"['Hindi', 'Gujarati', 'English']",MIT-ADT,Judges,Y,"['Saturday', 'Tuesday', 'Friday', 'Wednesday', 'Thursday', 'Sunday']",3,Experienced
fschottin@bohlander.com,Dipl.-Ing. Erna Wilms,172,74,38,F,Nagpur,24K-KPS,"['English', 'Gujarati']",PCCOE,Physicians,N,"['Friday', 'Wednesday', 'Monday']",0,Experienced
pechelmaurice@doehn.de,Linus Hänel,195,68,18,None,Nashik,24K-KPS,"['Gujarati', 'Urdu']",MIT-ADT,fisherman,N,['Tuesday'],0,Experienced
roemermartha@hartung.com,Dipl.-Ing. Valentin Käster B.Sc.,196,102,35,None,Nagpur,Krishna Park,"['Bengali', 'Marathi']",MIT-WPU,Audiologists,Y,"['Monday', 'Tuesday', 'Friday', 'Saturday', 'Wednesday']",1,Experienced
julianschulz@textor.org,Imke Schacht,169,76,48,F,Nagpur,Midori Towers,['Gujarati'],PICT,EMTspecialist,Y,"['Saturday', 'Friday', 'Tuesday', 'Wednesday', 'Monday']",3,Beginner
hentschellucia@doehn.com,Aloisia Carsten,178,73,25,None,Kolhapur,Krishna Kamal,"['Gujarati', 'Hindi', 'Marathi']",MIT-ADT,dental hygienist,Y,"['Sunday', 'Friday', 'Wednesday', 'Saturday']",3,Experienced
skade@mueller.org,Nurten Etzold,170,89,20,F,Pune,Evergreen Society,"['Gujarati', 'Urdu', 'English']",PCCOE,Osteopaths,N,"['Tuesday', 'Sunday']",0,Beginner
theodor54@web.de,Birthe Wagenknecht-Jessel,189,99,23,M,Pune,Midori Towers,"['English', 'Hindi', 'Bengali']",MIT-WPU,businessperson,N,"['Wednesday', 'Friday', 'Monday', 'Saturday', 'Sunday', 'Thursday', 'Tuesday']",0,Experienced
lboucsein@web.de,Rosina Jacob MBA.,195,78,35,F,Pune,Krishna Kamal,['Bengali'],MIT-ADT,farmer,N,"['Sunday', 'Friday', 'Monday', 'Tuesday']",0,Experienced
peggybeyer@kranz.com,Claudio Beer,185,92,33,F,Pune,Krishna Park,"['Marathi', 'Urdu']",MIT-ADT,Accountants,Y,"['Wednesday', 'Friday', 'Thursday', 'Saturday', 'Tuesday', 'Monday']",2,Beginner
haeringgiorgio@troest.de,Stjepan Briemer-Conradi,161,59,27,None,Kolhapur,24K-KPS,['Gujarati'],VIT,Actuaries,N,"['Saturday', 'Thursday', 'Sunday']",0,Experienced
claere91@gmail.com,Viktoria Segebahn B.A.,199,83,29,F,Kolhapur,Krishna Kamal,"['Urdu', 'Gujarati']",VIT,jeweler,N,"['Wednesday', 'Friday']",0,Intermediate
amaliaauch-schlauchin@heinz.com,Prof. Ingetraut Biggen B.Sc.,172,86,31,None,Nagpur,Evergreen Society,['Bengali'],MIT-WPU,Pharmacologists,N,"['Tuesday', 'Monday', 'Thursday', 'Wednesday', 'Sunday', 'Saturday', 'Friday']",0,Intermediate
bniemeier@gmx.de,Hiltrud Dörr,180,95,16,M,Nagpur,Midori Towers,"['Gujarati', 'Urdu', 'Bengali']",MIT-WPU,Occupationaltherapists,Y,"['Thursday', 'Tuesday', 'Monday', 'Friday', 'Wednesday']",3,Experienced
leszekschulz@web.de,Sylvie Döhn,163,93,36,F,Kolhapur,Sky-One,"['Gujarati', 'Urdu']",PCCOE,undertaker,Y,"['Sunday', 'Friday']",2,Beginner
guteioannis@kaul.de,Elke Schaaf,177,83,22,None,Pune,Krishna Kamal,"['Gujarati', 'Marathi', 'Hindi']",SPPU,receptionist,N,"['Friday', 'Thursday', 'Saturday', 'Tuesday', 'Monday', 'Wednesday']",0,Beginner
sontagalla@gmail.com,Cathleen Kraushaar,181,81,47,M,Kolhapur,Krishna Park,"['Gujarati', 'Marathi']",PICT,surgeonteacher,N,"['Monday', 'Saturday']",0,Intermediate
zsager@gmx.de,Herr Kristian Hermann,186,93,17,F,Pune,Evergreen Society,"['Urdu', 'Gujarati']",MIT-ADT,farmer,N,"['Wednesday', 'Friday', 'Monday', 'Sunday', 'Saturday']",0,Experienced
preisstilo@aol.de,Thorsten Möchlichen,166,71,28,M,Mumbai,Krishna Park,"['Bengali', 'Hindi']",SPPU,Airtrafficcontrollers,Y,"['Friday', 'Wednesday', 'Tuesday', 'Monday', 'Saturday']",0,Beginner
amaliematthaei@gierschner.org,Ricarda Schaaf,180,97,36,None,Nashik,Midori Towers,"['Gujarati', 'Urdu', 'Hindi']",PICT,EMTspecialist,Y,"['Monday', 'Saturday', 'Wednesday', 'Thursday', 'Tuesday', 'Sunday']",1,Experienced
hans-henning14@klapp.de,Elsa Stolze-Jäntsch,197,54,34,None,Nashik,Krishna Kamal,"['Gujarati', 'English']",PCCOE,surgeons,Y,"['Wednesday', 'Saturday']",3,Intermediate
baerbel76@aol.de,Hansjörg Gierschner,166,89,32,F,Nashik,Krishna Park,['Urdu'],MIT-ADT,Opticians,N,"['Tuesday', 'Thursday', 'Sunday', 'Wednesday', 'Monday', 'Friday']",0,Beginner
andrew91@keudel.net,Univ.Prof. Nicole Schlosser,176,86,33,M,Pune,Evergreen Society,['Marathi'],SPPU,waiter,Y,"['Friday', 'Sunday', 'Saturday', 'Tuesday', 'Wednesday']",4,Beginner
steckelalicja@mentzel.net,Igor Jungfer,188,83,30,M,Kolhapur,Midori Towers,"['English', 'Hindi']",MIT-ADT,coach,N,"['Wednesday', 'Saturday', 'Tuesday', 'Monday']",0,Intermediate
klotzsusann@junck.de,Ing. Wolfhard Mosemann B.A.,165,101,47,M,Nashik,Krishna Park,"['Marathi', 'English']",MIT-WPU,chef,Y,"['Monday', 'Tuesday', 'Friday', 'Wednesday', 'Thursday', 'Saturday']",4,Intermediate
hans-dieter34@yahoo.de,Henrike Rörricht,167,87,15,M,Pune,Krishna Kamal,"['English', 'Hindi']",SPPU,editor,N,"['Saturday', 'Sunday']",0,Beginner
nputz@doerschner.com,Kunigunda Pruschke,180,59,41,None,Pune,Evergreen Society,"['Urdu', 'Bengali', 'English']",VIT,Clinicallabtechnicians,Y,"['Monday', 'Friday', 'Tuesday', 'Thursday', 'Wednesday']",1,Intermediate
wilfriede83@gmail.com,Zenon Niemeier,182,76,23,F,Kolhapur,24K-KPS,"['Marathi', 'Urdu']",PICT,cashier,Y,"['Monday', 'Thursday', 'Tuesday', 'Wednesday', 'Sunday', 'Saturday', 'Friday']",2,Experienced
eugenianeuschaefer@yahoo.de,Vitali Lindau,180,50,24,M,Mumbai,Krishna Kamal,"['Hindi', 'Marathi', 'Urdu']",PICT,physician,Y,"['Wednesday', 'Sunday', 'Saturday', 'Monday', 'Friday', 'Thursday']",2,Intermediate
robinwulff@web.de,Henni Gunpf,168,93,35,None,Mumbai,Krishna Park,['Gujarati'],MIT-WPU,Pharmacologists,Y,"['Sunday', 'Wednesday', 'Monday']",3,Beginner
alexawilms@hotmail.de,Carmelo Holzapfel,189,88,24,M,Kolhapur,Krishna Kamal,['English'],MIT-ADT,Librarians,N,"['Wednesday', 'Monday', 'Thursday', 'Sunday']",0,Experienced
bartholomaeus20@kabus.de,Nelly Bohnbach B.Eng.,193,107,28,F,Nagpur,Midori Towers,['English'],SPPU,Accountants,N,"['Monday', 'Friday', 'Saturday', 'Sunday', 'Wednesday', 'Thursday']",0,Beginner
ywinkler@web.de,Diethard Ruppersberger,186,106,43,None,Nashik,Krishna Kamal,"['Marathi', 'Gujarati', 'Hindi']",PICT,programmer,N,"['Saturday', 'Wednesday', 'Sunday', 'Thursday', 'Friday']",0,Intermediate
enginbeckmann@metz.com,Marit Zänker B.A.,168,94,31,None,Nagpur,Evergreen Society,"['English', 'Marathi', 'Hindi']",VIT,Physicists,Y,"['Sunday', 'Monday']",2,Intermediate
jaekelandrey@kostolzin.org,Ehrentraud Siering,199,94,12,None,Mumbai,Krishna Kamal,"['English', 'Marathi']",MIT-WPU,Dietitians,N,"['Monday', 'Sunday', 'Friday', 'Tuesday', 'Saturday', 'Thursday']",0,Intermediate
hermighausenheinz-guenter@web.de,Liane Bauer,174,76,46,None,Kolhapur,Krishna Park,['Marathi'],VIT,Physicaltherapists,N,"['Wednesday', 'Thursday']",0,Experienced
rdrubin@googlemail.com,Univ.Prof. Ayse Tröst,181,86,31,F,Nashik,Krishna Park,"['Gujarati', 'Hindi', 'Bengali']",SPPU,policeofficer,Y,"['Tuesday', 'Friday', 'Thursday', 'Monday']",2,Experienced
rudolphweller@web.de,Mercedes Junck,167,56,36,M,Pune,Midori Towers,"['Urdu', 'English']",VIT,Solicitors,N,"['Sunday', 'Friday', 'Tuesday', 'Wednesday', 'Saturday', 'Monday', 'Thursday']",0,Experienced
elenorehamann@meister.de,Dipl.-Ing. Antonios Beckmann MBA.,187,55,22,M,Nashik,Midori Towers,['Bengali'],MIT-ADT,Dentists,Y,"['Tuesday', 'Sunday', 'Wednesday', 'Saturday', 'Thursday']",3,Intermediate
siegrunwinkler@aol.de,Dr. Bernfried Rädel B.A.,164,110,17,None,Pune,Midori Towers,['Gujarati'],SPPU,Webdesigners,N,"['Thursday', 'Wednesday', 'Sunday', 'Friday', 'Monday', 'Saturday', 'Tuesday']",0,Experienced
vladimirhaering@soelzer.com,Minna Schlosser-Kostolzin,172,103,33,F,Kolhapur,Evergreen Society,"['Gujarati', 'Marathi', 'Bengali']",PICT,bartender,Y,"['Thursday', 'Sunday', 'Monday', 'Wednesday', 'Friday', 'Tuesday', 'Saturday']",3,Experienced
stadelmannsiegmar@googlemail.com,Rocco Kusch,179,97,36,F,Nashik,Sky-One,['Hindi'],MIT-WPU,Immunologists,Y,"['Thursday', 'Monday', 'Friday', 'Saturday']",2,Intermediate
conrad94@web.de,Irmela Davids-Heidrich,160,56,23,None,Kolhapur,Midori Towers,"['Marathi', 'Gujarati', 'Urdu']",PICT,Statisticians,Y,['Thursday'],2,Intermediate
klaus51@hofmann.de,Edeltraud Jopich,186,53,19,M,Kolhapur,Krishna Park,"['Bengali', 'English', 'Urdu']",MIT-WPU,Doctors,N,"['Tuesday', 'Monday', 'Thursday', 'Friday']",0,Beginner
abdulfechner@bluemel.de,Niklas Gutknecht B.Sc.,168,79,19,None,Nagpur,Midori Towers,"['Bengali', 'Marathi', 'English']",PCCOE,Ecologists,N,"['Sunday', 'Tuesday', 'Wednesday', 'Friday']",0,Intermediate
lmargraf@reichmann.com,Ruthild Schacht,197,57,28,None,Nagpur,Krishna Kamal,"['Gujarati', 'Urdu']",PICT,Advocates,N,"['Wednesday', 'Thursday', 'Saturday']",0,Experienced
olaf09@googlemail.com,Walentina Häring-Knappe,179,83,23,M,Nagpur,Midori Towers,"['English', 'Bengali', 'Gujarati']",PICT,Botanists,N,"['Wednesday', 'Friday', 'Tuesday', 'Monday', 'Thursday', 'Saturday', 'Sunday']",0,Beginner
heidelinde57@hotmail.de,Klaus-Jürgen Etzold,188,61,30,F,Nagpur,Midori Towers,"['Gujarati', 'Urdu']",MIT-ADT,cashier,Y,"['Sunday', 'Wednesday', 'Tuesday', 'Saturday', 'Friday']",3,Beginner
guelsenherrmann@aol.de,Hans Dieter Bolnbach,174,89,20,None,Kolhapur,24K-KPS,"['Marathi', 'Hindi']",PCCOE,Economists,Y,"['Wednesday', 'Tuesday', 'Thursday', 'Saturday', 'Friday', 'Sunday']",4,Intermediate
dianaboucsein@giess.de,Eugen Drewes,177,61,34,F,Kolhapur,Krishna Kamal,"['Hindi', 'Bengali', 'Gujarati']",PICT,actor,N,"['Friday', 'Sunday', 'Monday', 'Tuesday', 'Wednesday']",0,Experienced
beatrice99@davids.net,Herr Tibor Birnbaum,166,60,25,None,Kolhapur,Sky-One,"['Bengali', 'Gujarati']",MIT-ADT,Astronomers,N,"['Wednesday', 'Thursday', 'Saturday', 'Friday']",0,Experienced
rzaenker@eberth.com,Emmerich Schuster,167,106,26,F,Pune,Evergreen Society,['English'],VIT,developer,N,"['Monday', 'Tuesday', 'Saturday']",0,Beginner
ywieloch@gmail.com,Isabella Steckel,185,75,53,F,Kolhapur,Krishna Park,"['Bengali', 'Marathi', 'Urdu']",MIT-ADT,politician,N,"['Wednesday', 'Sunday', 'Tuesday', 'Monday', 'Saturday']",0,Beginner
kunibert44@doehn.de,Univ.Prof. Mohamed Schleich B.A.,172,92,41,F,Nagpur,Midori Towers,"['English', 'Marathi']",PICT,receptionist,N,"['Friday', 'Monday', 'Wednesday', 'Tuesday', 'Sunday', 'Thursday']",0,Intermediate
vhiller@web.de,Therese Hofmann,184,101,27,None,Mumbai,Krishna Kamal,['English'],PCCOE,butcher,Y,"['Thursday', 'Friday', 'Saturday', 'Monday', 'Sunday', 'Wednesday', 'Tuesday']",2,Intermediate
johanneernst@hotmail.de,Agathe Gorlitz,168,54,26,F,Nashik,Midori Towers,['Hindi'],PICT,accountant,N,"['Sunday', 'Thursday']",0,Beginner
utahertrampf@googlemail.com,Anne-Marie Scheuermann,188,58,20,F,Pune,Evergreen Society,['English'],PCCOE,pilot,Y,"['Tuesday', 'Wednesday', 'Monday', 'Sunday', 'Friday']",3,Beginner
weitzelelisabet@web.de,Lisette Juncken,195,88,28,None,Pune,Krishna Kamal,['Gujarati'],PCCOE,psychologist,N,"['Wednesday', 'Sunday', 'Saturday']",0,Beginner
halil80@noack.org,Herr Yusuf Sorgatz B.Sc.,194,75,23,M,Mumbai,Midori Towers,"['Urdu', 'Bengali', 'Hindi']",PICT,Geneticists,Y,"['Monday', 'Saturday', 'Friday', 'Tuesday']",3,Beginner
freyakensy@roehrdanz.com,Dr. Kreszenz Kruschwitz,163,94,33,M,Nagpur,Krishna Park,['Urdu'],MIT-ADT,painter,Y,"['Thursday', 'Friday', 'Tuesday', 'Sunday', 'Wednesday', 'Saturday']",3,Beginner
elise03@gerlach.org,Boris Geisel,176,92,36,F,Mumbai,24K-KPS,['English'],SPPU,Occupationaltherapists,Y,"['Monday', 'Friday', 'Thursday', 'Sunday', 'Tuesday']",1,Beginner
kostolzinrolf-dieter@berger.org,Antonietta Rädel-Trub,193,67,50,None,Mumbai,Evergreen Society,['Bengali'],MIT-ADT,air traffic controller,N,"['Friday', 'Saturday', 'Monday', 'Tuesday', 'Thursday', 'Sunday']",0,Beginner
rosinakoch-ii@stey.org,Delia Barth B.A.,185,58,34,None,Nagpur,Sky-One,"['Urdu', 'Marathi']",PICT,receptionist,N,"['Friday', 'Sunday', 'Thursday', 'Saturday', 'Tuesday']",0,Intermediate
deberth@christoph.com,Claudio Ritter-Hermighausen,178,103,26,None,Mumbai,24K-KPS,"['Bengali', 'Urdu']",VIT,Humanresources,N,"['Saturday', 'Thursday', 'Sunday']",0,Beginner
regina98@rosenow.de,Slavko Täsche-Hiller,186,92,15,M,Nagpur,Krishna Park,['Marathi'],MIT-WPU,Programmers,N,"['Sunday', 'Tuesday', 'Friday', 'Saturday', 'Monday', 'Thursday']",0,Beginner
jens-peter27@hotmail.de,Herr Björn Hein,186,103,45,None,Nagpur,24K-KPS,['Gujarati'],MIT-WPU,jeweler,N,"['Saturday', 'Friday', 'Thursday', 'Tuesday']",0,Intermediate
tharloff@hotmail.de,Univ.Prof. Johanna Söding MBA.,187,102,30,M,Pune,Midori Towers,['Gujarati'],SPPU,editor,N,"['Friday', 'Tuesday', 'Monday', 'Wednesday', 'Saturday', 'Thursday']",0,Intermediate
hoevelkristina@ehlert.de,Caterina Trapp,163,53,32,M,Pune,Midori Towers,"['Marathi', 'Urdu', 'Bengali']",VIT,Policeofficers,N,['Sunday'],0,Beginner
harrietlosekann@gmx.de,Ing. Swetlana Schüler MBA.,181,103,18,None,Pune,Krishna Kamal,['Gujarati'],SPPU,nutritionist,Y,['Thursday'],4,Intermediate
zoderwald@steckel.com,Hans-Martin Trupp,171,71,23,M,Mumbai,Krishna Kamal,"['Urdu', 'English', 'Marathi']",SPPU,nutritionist,Y,"['Tuesday', 'Monday']",1,Beginner
waehnergottfried@googlemail.com,Dr. Rouven Mälzer,167,73,38,None,Nashik,Evergreen Society,['Gujarati'],PICT,Musicians,N,"['Tuesday', 'Monday']",0,Experienced
willibaldschwital@roehrdanz.org,Jens-Peter Baum,174,53,23,F,Kolhapur,24K-KPS,"['Gujarati', 'Marathi']",MIT-WPU,Musicians,Y,['Tuesday'],2,Intermediate
luciano80@steinberg.net,Irmi Boucsein,190,63,11,M,Nashik,24K-KPS,['English'],PICT,accountant,Y,"['Thursday', 'Tuesday', 'Friday']",3,Intermediate
ina42@googlemail.com,Gabi Klemm B.Eng.,193,58,30,None,Pune,Midori Towers,['English'],SPPU,Designers,Y,"['Monday', 'Sunday', 'Saturday', 'Wednesday', 'Friday']",3,Beginner
seifertoscar@googlemail.com,Claudio Häring,166,65,38,F,Pune,Krishna Park,['Hindi'],PICT,Militaryofficers,Y,"['Friday', 'Saturday', 'Wednesday', 'Monday', 'Sunday', 'Thursday', 'Tuesday']",0,Intermediate
ferdinand72@kroker.net,Uwe Davids,194,104,27,F,Nashik,Krishna Park,['Gujarati'],PICT,chef,Y,"['Thursday', 'Wednesday', 'Saturday', 'Sunday', 'Monday']",2,Beginner
mikhail61@schacht.org,Katerina Drub-Huhn,182,59,26,M,Mumbai,Midori Towers,['Hindi'],SPPU,Physicians,Y,"['Saturday', 'Thursday', 'Tuesday', 'Monday', 'Sunday', 'Friday']",4,Beginner
lilo82@doering.org,Rosi Wende,171,78,17,None,Pune,Sky-One,"['Hindi', 'Marathi']",MIT-ADT,dentist,Y,"['Tuesday', 'Monday', 'Thursday']",3,Intermediate
majakrein@aol.de,Dorota Ditschlerin,191,78,14,None,Pune,Sky-One,"['English', 'Urdu', 'Bengali']",MIT-WPU,doctor,N,"['Tuesday', 'Friday', 'Sunday', 'Wednesday']",0,Beginner
gertraudebohlander@gmx.de,Maximilian Dobes,182,57,32,M,Kolhapur,Krishna Park,"['English', 'Hindi']",PCCOE,Webdesigners,Y,"['Thursday', 'Monday', 'Sunday']",2,Intermediate
truebreginald@gmail.com,Elly Lübs,174,61,29,M,Nagpur,Midori Towers,['English'],PICT,Physicians,Y,"['Thursday', 'Wednesday', 'Sunday', 'Tuesday']",3,Intermediate
huhnjoerg@gmail.com,George Barkholz,171,101,51,M,Kolhapur,Krishna Kamal,"['Urdu', 'Bengali']",PICT,developer,N,"['Sunday', 'Monday', 'Thursday']",0,Beginner
birgid07@aol.de,Ilhan Trommler,184,95,24,F,Mumbai,Sky-One,"['English', 'Gujarati', 'Bengali']",VIT,Attorney,N,"['Friday', 'Wednesday']",0,Beginner
ortmannguelay@butte.com,Jadwiga Reinhardt-Albers,179,55,33,F,Nagpur,Krishna Kamal,['Bengali'],PICT,bartender,N,['Sunday'],0,Intermediate
kotto@yahoo.de,Andrea Drubin,162,54,33,F,Mumbai,Krishna Kamal,['Hindi'],MIT-WPU,undertaker,N,"['Sunday', 'Thursday', 'Saturday']",0,Intermediate
bolandernora@yahoo.de,Remo Trupp B.A.,191,63,12,F,Pune,Sky-One,['Bengali'],PICT,architect,N,"['Friday', 'Monday', 'Sunday', 'Wednesday', 'Saturday', 'Thursday', 'Tuesday']",0,Experienced
tatjana41@gmx.de,Gundel Tintzmann,174,109,15,M,Pune,Evergreen Society,"['Hindi', 'Urdu']",SPPU,Audiologists,Y,"['Thursday', 'Wednesday', 'Tuesday', 'Saturday', 'Sunday', 'Friday', 'Monday']",3,Experienced
fischerjadwiga@reising.com,Herr Janus Scholl B.Sc.,194,60,27,M,Mumbai,Krishna Park,"['Hindi', 'Marathi', 'English']",PICT,politician,N,"['Sunday', 'Friday', 'Tuesday']",0,Intermediate
almuteberhardt@losekann.de,Ing. Leila Fröhlich B.Eng.,176,62,17,M,Kolhapur,Sky-One,"['English', 'Urdu', 'Hindi']",MIT-ADT,plumber,Y,"['Thursday', 'Sunday', 'Monday', 'Saturday']",2,Intermediate
xmisicher@gmx.de,Hendrik Klingelhöfer,184,66,20,F,Mumbai,Evergreen Society,['English'],SPPU,Botanists,N,"['Monday', 'Sunday', 'Friday']",0,Intermediate
helmuthmeyer@gmx.de,Pero Weitzel,198,64,15,F,Nagpur,Krishna Park,"['Bengali', 'Gujarati']",PCCOE,Botanists,N,"['Monday', 'Thursday', 'Saturday', 'Sunday', 'Wednesday', 'Tuesday']",0,Intermediate
xlange@holt.de,Dr. Lieschen Römer B.A.,194,96,28,M,Kolhapur,Krishna Park,['Urdu'],PICT,waiter,Y,['Saturday'],4,Intermediate
efreudenberger@web.de,Ronny Koch,175,103,41,M,Pune,Evergreen Society,"['Gujarati', 'Bengali', 'Hindi']",SPPU,Clergy,N,['Tuesday'],0,Beginner
gunar68@nohlmans.com,Nina Weitzel,174,95,20,F,Mumbai,24K-KPS,"['Urdu', 'English', 'Gujarati']",VIT,nurse,Y,"['Friday', 'Saturday', 'Sunday', 'Monday', 'Tuesday', 'Thursday']",2,Experienced
etzlermary@aol.de,Dipl.-Ing. Theodora Drubin B.Eng.,170,74,18,F,Nashik,Krishna Kamal,['English'],MIT-ADT,nutritionist,Y,"['Tuesday', 'Sunday', 'Friday', 'Thursday', 'Wednesday', 'Monday', 'Saturday']",3,Intermediate
henningstey@sorgatz.net,Joachim Haering,178,101,25,M,Nagpur,Krishna Kamal,['Bengali'],MIT-ADT,Audiologists,Y,"['Thursday', 'Monday']",5,Experienced
ibauer@hotmail.de,Elizabeth Martin-Berger,192,68,36,F,Nagpur,24K-KPS,"['English', 'Urdu', 'Bengali']",MIT-ADT,Dentalhygienists,Y,"['Sunday', 'Monday', 'Wednesday']",3,Intermediate
bachmanncornelia@kade.de,Massimo Mälzer,191,107,22,F,Pune,Sky-One,['Bengali'],MIT-WPU,Physicaltherapists,N,"['Wednesday', 'Monday', 'Saturday', 'Sunday']",0,Beginner
siegmundtlustek@gertz.com,Branko Söding,197,102,31,M,Mumbai,Krishna Kamal,['Urdu'],MIT-WPU,Chemists,Y,"['Sunday', 'Thursday', 'Tuesday', 'Wednesday']",2,Experienced
gzahn@yahoo.de,Alban Etzold,185,65,21,None,Nagpur,Sky-One,"['Urdu', 'Hindi']",MIT-ADT,psychologist,N,"['Wednesday', 'Monday', 'Sunday', 'Friday']",0,Experienced
gabrielaroerricht@keudel.com,Heinz-Jürgen Schottin,168,56,13,None,Nagpur,Sky-One,"['Bengali', 'Gujarati', 'Urdu']",VIT,Immunologists,N,"['Wednesday', 'Saturday', 'Thursday', 'Friday', 'Monday', 'Sunday']",0,Experienced
pierrescholl@gmail.com,Raymund Dehmel,160,85,49,F,Pune,24K-KPS,['Gujarati'],PCCOE,Chiropractors,Y,"['Sunday', 'Saturday', 'Friday', 'Thursday', 'Tuesday', 'Monday', 'Wednesday']",1,Intermediate
klaudiahein@taesche.org,Zoran Bohlander-Wulff,185,82,24,F,Nagpur,24K-KPS,['Hindi'],VIT,economist,N,"['Thursday', 'Wednesday', 'Sunday', 'Saturday', 'Friday', 'Tuesday', 'Monday']",0,Experienced
bmetz@hotmail.de,Prof. Andres Pieper MBA.,183,102,33,F,Nashik,Sky-One,"['Hindi', 'Gujarati']",MIT-ADT,Actors,Y,"['Sunday', 'Tuesday', 'Friday']",3,Beginner
haralddobes@schlosser.com,Mariechen Gorlitz,168,70,24,None,Nashik,Sky-One,"['Hindi', 'English', 'Marathi']",PCCOE,Urbanplanners,N,"['Friday', 'Sunday']",0,Beginner
sylvester79@baerer.de,Eric Ditschlerin,169,88,30,M,Nashik,Krishna Kamal,"['English', 'Marathi']",MIT-WPU,Webdevelopers,N,"['Monday', 'Tuesday', 'Friday', 'Saturday', 'Thursday', 'Wednesday']",0,Beginner
kreinemilia@googlemail.com,Marcel Hartmann,165,61,33,M,Mumbai,Krishna Park,"['Bengali', 'Gujarati', 'Hindi']",MIT-ADT,attorney,N,"['Tuesday', 'Sunday', 'Monday', 'Friday']",0,Beginner
ryszardstolze@werner.org,Konstanze Kohl,175,88,30,F,Pune,24K-KPS,"['Urdu', 'Bengali', 'Marathi']",PICT,Agriculturists,N,"['Monday', 'Saturday', 'Wednesday', 'Tuesday', 'Friday']",0,Intermediate
adrianabeckmann@web.de,Adelinde Bohlander,176,106,38,None,Nagpur,Midori Towers,"['Hindi', 'English', 'Urdu']",MIT-ADT,policeofficer,Y,['Wednesday'],1,Experienced
geislercamilla@binner.org,Hannelore Pergande,181,105,18,None,Mumbai,Krishna Kamal,"['Gujarati', 'Urdu']",VIT,architect,Y,"['Wednesday', 'Thursday', 'Friday', 'Monday']",3,Beginner
kerstintextor@paertzelt.de,Frau Gerti Pärtzelt,175,96,43,F,Kolhapur,Sky-One,"['Hindi', 'Bengali', 'Gujarati']",PICT,Osteopaths,Y,"['Tuesday', 'Wednesday', 'Thursday', 'Monday']",2,Experienced
hermann-josef69@gmail.com,Frau Natalie Scholtz MBA.,188,84,49,None,Nagpur,Krishna Park,"['Marathi', 'Urdu']",PCCOE,coach,N,"['Wednesday', 'Tuesday', 'Thursday', 'Saturday', 'Friday', 'Monday', 'Sunday']",0,Beginner
ira50@googlemail.com,Jann Eberth,161,52,29,M,Mumbai,Midori Towers,"['Urdu', 'Marathi', 'Hindi']",MIT-WPU,photographer,Y,"['Wednesday', 'Thursday', 'Sunday', 'Friday', 'Monday', 'Tuesday', 'Saturday']",4,Intermediate
heringconstantin@loos.com,Viola Heinz,184,86,21,M,Mumbai,Evergreen Society,"['Marathi', 'Bengali']",PICT,electrician,Y,"['Monday', 'Tuesday', 'Wednesday', 'Sunday', 'Thursday', 'Saturday']",3,Experienced
francescaknappe@hotmail.de,Raik Striebitz,181,92,29,M,Kolhapur,Krishna Kamal,"['Gujarati', 'Urdu']",PICT,Programmers,Y,"['Monday', 'Friday', 'Wednesday']",2,Intermediate
alexander42@lehmann.org,Claus Fritsch-Nette,183,87,25,M,Mumbai,Evergreen Society,"['English', 'Urdu']",PCCOE,painter,N,"['Monday', 'Friday', 'Sunday']",0,Intermediate
loewertomasz@kensy.com,Ing. Sabine Hentschel,162,74,27,None,Pune,Midori Towers,['Gujarati'],VIT,doctor,Y,"['Monday', 'Wednesday', 'Tuesday', 'Saturday']",2,Beginner
ttextor@yahoo.de,Sigismund Rudolph,176,107,21,F,Nashik,Krishna Kamal,"['Gujarati', 'Marathi', 'Bengali']",SPPU,Militaryofficers,Y,"['Thursday', 'Wednesday', 'Tuesday', 'Sunday', 'Monday', 'Saturday']",2,Intermediate
haenelreinhardt@hotmail.de,Guntram Wulff,182,78,25,M,Nashik,Krishna Park,['Urdu'],PCCOE,Attorney,Y,"['Friday', 'Sunday', 'Tuesday', 'Saturday', 'Thursday', 'Wednesday']",3,Intermediate
catrin04@mangold.de,Hildegart Mentzel B.Sc.,171,52,14,None,Pune,Midori Towers,['Bengali'],PICT,Botanists,N,['Wednesday'],0,Experienced
schleichchristos@web.de,Rosalia Butte-Koch II,192,107,32,M,Mumbai,Evergreen Society,"['Bengali', 'Hindi']",SPPU,Programmers,Y,"['Friday', 'Sunday', 'Wednesday', 'Thursday']",2,Beginner
gudeklaus-dieter@dowerg.com,Dr. Murat Hermann,183,69,29,F,Kolhapur,24K-KPS,['English'],MIT-WPU,Pharmacologists,Y,"['Tuesday', 'Saturday', 'Wednesday', 'Monday']",3,Experienced
doritdrubin@googlemail.com,Mariana Pärtzelt,179,60,30,M,Mumbai,Krishna Park,"['Gujarati', 'Hindi', 'English']",MIT-ADT,Librarians,N,"['Saturday', 'Sunday', 'Thursday', 'Friday', 'Wednesday', 'Monday', 'Tuesday']",0,Experienced
slehmann@schomber.net,Univ.Prof. Karl-Dieter Neureuther B.Eng.,198,59,30,M,Nagpur,Midori Towers,"['Hindi', 'Bengali']",SPPU,doctor,N,"['Wednesday', 'Saturday', 'Friday']",0,Experienced
